Compartment,Flow,CAS,openLCA Flow name,Unnamed: 7,UUID,kg CO2 eq / kg,kg SO2 eq / kg,kg PM2.5 eq / kg,kg N eq / kg,kg CFC-11 eq / kg,kg O3 eq / kg,CTUcancer / kg,CTUnoncancer / kg,CTUeco / kg,Unnamed: 18,Unnamed: 19,Converted to Number Values,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,20 years,100 years,20 years.1,100 years.1,100 years.2,Unnamed: 35,Unnamed: 36,Category,UUID.1,HTCP,HTNCP,ETP,Category.1,UUID.2,HTCP.1,HTNCP.1,ETP.1,Category.2,UUID.3,HTCP.2,HTNCP.2,ETP.2
air,chlorine,_7782505,Chlorine,Elementary flows/Emission to air/unspecified,39d1390a-ded6-41cb-a536-d47510bf2fbc,0.0,0.0,0.0,0.0,0.0,19.11820512820513,,,,,,0.0,0.0,0.0,0.0,0.0,19.11820512820513,0.0,0.0,0.0,,,,,,,,,Elementary flows/Emission to air/unspecified,39d1390a-ded6-41cb-a536-d47510bf2fbc,,,,Elementary flows/Emission to air/high population density,247ac273-60fa-4e21-9408-793f75fa1d37,,,,Elementary flows/Emission to air/low population density,c76ddd9e-fd9c-47c5-9b95-ad924146f0bb,,,
air,chlorine dioxide,_10049044,Chlorine dioxide,Elementary flows/Emission to air/unspecified,79744e20-ead1-4efe-8854-78145fd72aaf,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Elementary flows/Emission to air/unspecified,79744e20-ead1-4efe-8854-78145fd72aaf,,,,Elementary flows/Emission to air/high population density,5e8d7960-f9a3-4e09-87f2-26a4d7670a21,,,,Elementary flows/Emission to air/low population density,372a74f3-a99d-4537-b25a-85ec2b06f7d7,,,
air,creosol,_93516,Creosol,Elementary flows/Emission to air/unspecified,b539c006-92b0-4880-9121-d6166e9daabb,0.0,0.0,0.0,0.0,0.0,0.0,,,0.9038917997826316,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9038917997826316,,,,,,,,,Elementary flows/Emission to air/unspecified,b539c006-92b0-4880-9121-d6166e9daabb,,,0.9038917997826316,Elementary flows/Emission to air/high population density,74abfe1e-dde3-4197-a529-b1107fa75c8d,,,1.1839037155407617,Elementary flows/Emission to air/low population density,957701d6-2241-4b32-99da-a13479dfcea3,,,0.6238798840245015
air,cyclohexane,_110827,Cyclohexane,Elementary flows/Emission to air/unspecified,165aaeac-93d1-4afd-adf2-e3d6c0eaf629,0.0,0.0,0.0,0.0,0.0,1.2501282051282052,,1.161345732746777e-08,0.0005005025848489107,,,0.0,0.0,0.0,0.0,0.0,1.2501282051282052,0.0,1.161345732746777e-08,0.0005005025848489107,,,,,,,,,Elementary flows/Emission to air/unspecified,165aaeac-93d1-4afd-adf2-e3d6c0eaf629,,1.161345732746777e-08,0.0005005025848489107,Elementary flows/Emission to air/high population density,5512f026-b3a9-419a-b787-c0be0b39be1c,,2.1364926070151953e-08,0.0005956516966396799,Elementary flows/Emission to air/low population density,22ff429e-4506-428d-9bba-4f9595ed3b99,,1.8619885847835846e-09,0.0004053534730581415
air,dicyclopentadiene,_77736,dicyclopentadiene,Elementary flows/Emission to air/unspecified,0e671ec4-8baa-4df6-9431-d4361e102118,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00597203410300445,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00597203410300445,,,,,,,,,Elementary flows/Emission to air/unspecified,0e671ec4-8baa-4df6-9431-d4361e102118,,,0.00597203410300445,Elementary flows/Emission to air/high population density,54d27bb0-e5ce-4667-8f14-1289bd6e927e,,,0.00961898269039852,Elementary flows/Emission to air/low population density,7e1b1bb6-bd3b-439d-8ea1-9090619f43ed,,,0.002325085515610381
air,ethene,_74851,Ethene,Elementary flows/Emission to air/unspecified,9c2a7dc9-8b1f-46ba-bc16-0d761a4f6016,0.0,0.0,0.0,0.0,0.0,8.99502564102564,,,,,,0.0,0.0,0.0,0.0,0.0,8.99502564102564,0.0,0.0,0.0,,,,,,,,,Elementary flows/Emission to air/unspecified,9c2a7dc9-8b1f-46ba-bc16-0d761a4f6016,,,,Elementary flows/Emission to air/high population density,36270548-9316-424b-9aeb-e0de134b0be1,,,,Elementary flows/Emission to air/low population density,87f683ed-44ae-41a6-b4bc-230622f8cfef,,,
air,"ethene, tetrachloro-",_127184,"Ethene, tetrachloro-",Elementary flows/Emission to air/unspecified,9bc66656-9f37-44bc-ae0b-5d5243b8137e,0.0,0.0,0.0,0.0,0.0,0.030845128205128216,3.259256361943936e-07,1.231410315643408e-06,0.7233387890516911,,,0.0,0.0,0.0,0.0,0.0,0.030845128205128216,3.259256361943936e-07,1.231410315643408e-06,0.7233387890516911,,,,,,,,,Elementary flows/Emission to air/unspecified,9bc66656-9f37-44bc-ae0b-5d5243b8137e,3.259256361943936e-07,1.231410315643408e-06,0.7233387890516911,Elementary flows/Emission to air/high population density,d2d4b344-3c58-4b0c-868a-ac0bdb2027dc,4.29033235365814e-07,1.6228158722595685e-06,0.7251438323523012,Elementary flows/Emission to air/low population density,754028fd-e650-4804-922e-694a764ba578,2.2281803702297315e-07,8.400047590272472e-07,0.721533745751081
air,hydrazine,_302012,Hydrazine,Elementary flows/Emission to air/unspecified,b77ac4ee-e212-4558-bdb0-b4584e78695e,0.0,0.0,0.0,0.0,0.0,0.0,6.71755585090279e-05,,4225.091213424206,,,0.0,0.0,0.0,0.0,0.0,0.0,6.71755585090279e-05,0.0,4225.091213424206,,,,,,,,,Elementary flows/Emission to air/unspecified,b77ac4ee-e212-4558-bdb0-b4584e78695e,6.71755585090279e-05,,4225.091213424206,Elementary flows/Emission to air/high population density,5cc77fb2-0ca2-4238-b0c8-943f8344c76b,0.0001105327723709728,,4301.073578737563,Elementary flows/Emission to air/low population density,4332a23b-e76e-4c76-ad41-bada0e556375,2.3818344647083023e-05,,4149.108848110849
air,hydrogen chloride,_7647010,Hydrogen chloride,Elementary flows/Emission to air/unspecified,c941d6d0-a56c-4e6c-95de-ac685635218d,0.0,0.88,0.0,0.0,0.0,0.0,,,,,,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Elementary flows/Emission to air/unspecified,c941d6d0-a56c-4e6c-95de-ac685635218d,,,,Elementary flows/Emission to air/high population density,afcbd980-14c2-4e1d-a0aa-5f6464e5c76b,,,,Elementary flows/Emission to air/low population density,68e32537-beae-41c2-be72-74df4d273c11,,,
air,hydrogen fluoride,_7664393,Hydrogen fluoride,Elementary flows/Emission to air/unspecified,24541c8c-9f11-49ae-9de5-456f238a3f5e,0.0,1.6,0.0,0.0,0.0,0.0,,,,,,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Elementary flows/Emission to air/unspecified,24541c8c-9f11-49ae-9de5-456f238a3f5e,,,,Elementary flows/Emission to air/high population density,257eacb9-96fe-4a3d-961a-f5e6c7823ff0,,,,Elementary flows/Emission to air/low population density,8b7dc667-f04e-492c-a161-80b1482126b0,,,
air,hydrogen sulfide,_7783064,Hydrogen sulfide,Elementary flows/Emission to air/unspecified,20d4d821-f4f7-4017-8810-f822fcdf619e,0.0,1.88,0.0,0.0,0.0,0.0,,,,,,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Elementary flows/Emission to air/unspecified,20d4d821-f4f7-4017-8810-f822fcdf619e,,,,Elementary flows/Emission to air/high population density,e3cfaa07-9b68-4461-a06f-a0e4e59d41d3,,,,Elementary flows/Emission to air/low population density,0b0ea9d1-9c54-4e23-bcfc-1b8fc2cf0358,,,
air,isoprene,_78795,Isoprene,Elementary flows/Emission to air/unspecified,0c209634-80bb-4909-8442-3189b7cb01d7,0.0,0.0,0.0,0.0,0.0,10.606820512820512,6.81471403380482e-08,,5.69087609498793e-05,,,0.0,0.0,0.0,0.0,0.0,10.606820512820512,6.81471403380482e-08,0.0,5.69087609498793e-05,,,,,,,,,Elementary flows/Emission to air/unspecified,0c209634-80bb-4909-8442-3189b7cb01d7,6.81471403380482e-08,,5.69087609498793e-05,Elementary flows/Emission to air/high population density,e5e50f39-ab65-4ed0-84c3-93707e85f4d4,1.3483633615453534e-07,,8.492463680746446e-05,Elementary flows/Emission to air/low population density,bf633941-aa40-4c37-b361-b5cbfb1089f5,1.457944521561068e-09,,2.8892885092294138e-05
air,m-dinitrobenzene,_99650,M-DINITROBENZENE,Elementary flows/Emission to air/unspecified,0f8ae835-b104-4fd7-9b53-d7c35ad46632,0.0,0.0,0.0,0.0,0.0,0.0,,2.993906942122086e-05,951.555329177326,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.993906942122086e-05,951.555329177326,,,,,,,,,Elementary flows/Emission to air/unspecified,0f8ae835-b104-4fd7-9b53-d7c35ad46632,,2.993906942122086e-05,951.555329177326,Elementary flows/Emission to air/high population density,5c16a6ea-37d5-43e8-b744-d11aaee8381f,,3.714939591912675e-05,1031.8815129042664,Elementary flows/Emission to air/low population density,926d5288-728b-4679-af53-6859dd98e71a,,2.272874292331497e-05,871.2291454503857
air,"methane, chlorodifluoro-, hcfc-22",_75456,"Methane, chlorodifluoro-, HCFC-22",Elementary flows/Emission to air/unspecified,18c582fe-7336-4138-8797-2db8b7a754c7,1760.0,0.0,0.0,0.0,0.05,0.0,,9.186646284691209e-09,,,,1760.0,0.0,0.0,0.0,0.05,0.0,0.0,9.186646284691209e-09,0.0,,5160.0,1810.0,5280.0,1760.0,2106.0,,,Elementary flows/Emission to air/unspecified,18c582fe-7336-4138-8797-2db8b7a754c7,,9.186646284691209e-09,,Elementary flows/Emission to air/high population density,8ca6c84b-7f56-47e6-8d17-4f2dbc49a943,,9.572570783224532e-09,,Elementary flows/Emission to air/low population density,56b7d3b6-83d7-42b0-a65b-5ad23e29db47,,8.800721786157885e-09,
air,"methane, dichloro-, hcc-30",_75092,"Methane, dichloro-, HCC-30",Elementary flows/Emission to air/unspecified,432a3326-73f8-4752-bc4d-06b7b4b1243c,9.0,0.0,0.0,0.0,0.0,0.04142923076923077,6.665645471325912e-08,7.798398251395983e-07,0.096964873726169,,,9.0,0.0,0.0,0.0,0.0,0.04142923076923077,6.665645471325912e-08,7.798398251395983e-07,0.096964873726169,,31.0,8.7,33.0,9.0,11.0,,,Elementary flows/Emission to air/unspecified,432a3326-73f8-4752-bc4d-06b7b4b1243c,6.665645471325912e-08,7.798398251395983e-07,0.096964873726169,Elementary flows/Emission to air/high population density,2716807d-0266-48ff-bb7a-6e6c5fbfd5c5,8.915733739067202e-08,1.0432665888796284e-06,0.09701543553922609,Elementary flows/Emission to air/low population density,d4b61c6c-a620-4a91-afc6-ca87ef97b55a,4.4155572035846234e-08,5.164130613995683e-07,0.09691431191311192
air,nitrate,_14797558,Nitrate,Elementary flows/Emission to air/unspecified,5e7cf95c-9cc3-4479-89af-55377b3db99c,0.0,0.0,0.0,0.03602286665830313,0.0,0.0,,,,,,0.0,0.0,0.0,0.03602286665830313,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Elementary flows/Emission to air/unspecified,5e7cf95c-9cc3-4479-89af-55377b3db99c,,,,Elementary flows/Emission to air/high population density,15ca802b-f541-44aa-bd33-35560a053193,,,,Elementary flows/Emission to air/low population density,cbd70647-6237-462a-9d01-d197a8b08506,,,
air,oxiranemethanol,_556525,oxiranemethanol,Elementary flows/Emission to air/unspecified,9dd06207-31c8-4d95-9c3b-fb0a9ef22c27,0.0,0.0,0.0,0.0,0.0,0.0,5.8652991937495745e-06,,21.287772418873992,,,0.0,0.0,0.0,0.0,0.0,0.0,5.8652991937495745e-06,0.0,21.287772418873992,,,,,,,,,Elementary flows/Emission to air/unspecified,9dd06207-31c8-4d95-9c3b-fb0a9ef22c27,5.8652991937495745e-06,,21.287772418873992,Elementary flows/Emission to air/unspecified,9dd06207-31c8-4d95-9c3b-fb0a9ef22c27,8.956996702779179e-06,,21.842907761122802,Elementary flows/Emission to air/unspecified,9dd06207-31c8-4d95-9c3b-fb0a9ef22c27,2.773601684719971e-06,,20.73263707662518
air,ozone,_10028156,Ozone,Elementary flows/Emission to air/unspecified,2058d91e-bb9f-4fce-8e53-131825b14a23,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Elementary flows/Emission to air/unspecified,2058d91e-bb9f-4fce-8e53-131825b14a23,,,,Elementary flows/Emission to air/high population density,d4f71fc2-2fb6-4d80-b3cd-6e4f197a114f,,,,Elementary flows/Emission to air/low population density,404a34e3-251d-4d4f-9f53-9c27f99bfc0e,,,
air,phosphorus,_7723140,Phosphorus,Elementary flows/Emission to air/unspecified,d761f94e-517d-41cf-89fa-17dc72f7a69b,0.0,0.0,0.0,1.12,0.0,0.0,,,,,,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Elementary flows/Emission to air/unspecified,d761f94e-517d-41cf-89fa-17dc72f7a69b,,,,Elementary flows/Emission to air/high population density,198ce8e3-f05a-4bec-9f7f-325347453326,,,,Elementary flows/Emission to air/low population density,ea4e9316-5080-4b3b-bbf3-1949f6d7577a,,,
air,propene,_115071,Propene,Elementary flows/Emission to air/unspecified,64165202-4870-47d0-8602-b85e5d672865,0.0,0.0,0.0,0.0,0.0,11.664717948717948,,,,,,0.0,0.0,0.0,0.0,0.0,11.664717948717948,0.0,0.0,0.0,,,,,,,,,Elementary flows/Emission to air/unspecified,64165202-4870-47d0-8602-b85e5d672865,,,,Elementary flows/Emission to air/high population density,ada09403-d5f2-4496-9201-a6dcca0b1717,,,,Elementary flows/Emission to air/low population density,23856318-9583-426b-ab04-12e4506b60a8,,,
air,sec-butyl alcohol,_78922,SEC-BUTYL ALCOHOL,Elementary flows/Emission to air/unspecified,1dcd86a2-ace9-4f68-b02c-13aff1c00923,0.0,0.0,0.0,0.0,0.0,1.3602102564102565,,,0.13144785950391963,,,0.0,0.0,0.0,0.0,0.0,1.3602102564102565,0.0,0.0,0.13144785950391963,,,,,,,,,Elementary flows/Emission to air/unspecified,1dcd86a2-ace9-4f68-b02c-13aff1c00923,,,0.13144785950391963,Elementary flows/Emission to air/high population density,aa21e718-8f5e-401a-a597-ddb2306bb4a2,,,0.13264358525367262,Elementary flows/Emission to air/low population density,bbdb28f5-c8ec-406d-807e-4b4acd3134d4,,,0.13025213375416664
air,sulfuric acid,_7664939,Sulfuric acid,Elementary flows/Emission to air/unspecified,99c65c6a-6871-40ba-af79-5bd6851688e4,0.0,0.65,0.0,0.0,0.0,0.0,,,78.51042188017522,,,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,78.51042188017522,,,,,,,,,Elementary flows/Emission to air/unspecified,99c65c6a-6871-40ba-af79-5bd6851688e4,,,78.51042188017522,Elementary flows/Emission to air/high population density,7ecc2b66-8dde-4266-8832-f492f564377b,,,79.02918388573273,Elementary flows/Emission to air/low population density,5c9d8310-f7e1-4e98-8e73-7eece0435676,,,77.99165987461768
air,tert-butyl alcohol,_75650,TERT-BUTYL ALCOHOL,Elementary flows/Emission to air/unspecified,b84ebfec-fd10-4fc7-bd83-e6d7c94250c7,0.0,0.0,0.0,0.0,0.0,0.4064589743589745,3.580117152990481e-07,,0.19483657869863086,,,0.0,0.0,0.0,0.0,0.0,0.4064589743589745,3.580117152990481e-07,0.0,0.19483657869863086,,,,,,,,,Elementary flows/Emission to air/unspecified,b84ebfec-fd10-4fc7-bd83-e6d7c94250c7,3.580117152990481e-07,,0.19483657869863086,Elementary flows/Emission to air/high population density,84c56ce4-539b-49cf-92b8-854fd00e844f,5.716861507601562e-07,,0.19571777735416832,Elementary flows/Emission to air/low population density,94372060-b3a5-4222-8399-bf046af787e9,1.4433727983794003e-07,,0.19395538004309343
air,"1,1,2,2-tetrachloroethane",_79345,"1,1,2,2-Tetrachloroethane",Elementary flows/Emission to air/unspecified,df56b189-6a5d-4d91-a378-4e5ba1e53dff,0.0,0.0,0.0,0.0,0.0,0.0,1.3956934502476159e-06,,6.302083117864861,,,0.0,0.0,0.0,0.0,0.0,0.0,1.3956934502476159e-06,0.0,6.302083117864861,,,,,,,,,Elementary flows/Emission to air/unspecified,df56b189-6a5d-4d91-a378-4e5ba1e53dff,1.3956934502476159e-06,,6.302083117864861,Elementary flows/Emission to air/high population density,635120eb-978d-40a5-b5b0-618862517c56,2.0415978650181446e-06,,6.306387128392428,Elementary flows/Emission to air/low population density,5854edb3-820f-4a89-9dc3-a3d0ab0fb849,7.49789035477087e-07,,6.297779107337292
air,"1,1’-biphenyl -4,4’-diamine, 3,3’-dimethoxy-",_119904,"Benzidine, 3,3'-dimethoxy-",Elementary flows/Emission to air/unspecified,12f4896d-97ba-4a69-ae3c-b4e90b254006,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Elementary flows/Emission to air/unspecified,12f4896d-97ba-4a69-ae3c-b4e90b254006,,,,Elementary flows/Emission to air/unspecified,12f4896d-97ba-4a69-ae3c-b4e90b254006,,,,Elementary flows/Emission to air/unspecified,12f4896d-97ba-4a69-ae3c-b4e90b254006,,,
air,"1,2,4-trichlorobenzene",_120821,"1,2,4-trichlorobenzene",Elementary flows/Emission to air/unspecified,92d26240-8a58-49f8-9ea1-5372c6ea0b34,0.0,0.0,0.0,0.0,0.0,0.0,,2.389360856035644e-07,10.790048389571686,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.389360856035644e-07,10.790048389571686,,,,,,,,,Elementary flows/Emission to air/unspecified,92d26240-8a58-49f8-9ea1-5372c6ea0b34,,2.389360856035644e-07,10.790048389571686,Elementary flows/Emission to air/high population density,7a7dcf08-a7df-484b-83a1-21937eb31faf,,3.4286651484905e-07,10.83707472068386,Elementary flows/Emission to air/low population density,7b789be4-acbc-43d0-b75b-9bfba9a42880,,1.3500565635807882e-07,10.74302205845951
air,"1,4-dichlorobenzene",_106467,"1,4-dichlorobenzene",Elementary flows/Emission to air/unspecified,e63fe35f-ef82-4018-ae1b-f2ffed7b592f,0.0,0.0,0.0,0.0,0.0,0.17836512820512823,2.1522048882748905e-07,6.423262109984478e-08,4.492740168288822,,,0.0,0.0,0.0,0.0,0.0,0.17836512820512823,2.1522048882748905e-07,6.423262109984478e-08,4.492740168288822,,,,,,,,,Elementary flows/Emission to air/unspecified,e63fe35f-ef82-4018-ae1b-f2ffed7b592f,2.1522048882748905e-07,6.423262109984478e-08,4.492740168288822,Elementary flows/Emission to air/high population density,ea3efe37-4415-4c9c-8f92-09f99e61ebec,3.06466373989746e-07,9.125446615668335e-08,4.505838522254571,Elementary flows/Emission to air/low population density,327c818e-4af3-4dca-8703-c06b1280d2c5,1.2397460366523208e-07,3.721077604300622e-08,4.479641814323074
air,"1,4-dioxane",_123911,"1,4-DIOXANE",Elementary flows/Emission to air/unspecified,2ea87f8e-4a8c-478c-b6e1-45c7bd5eaf24,0.0,0.0,0.0,0.0,0.0,2.6224871794871794,1.4082095144625764e-07,,0.06167261899538763,,,0.0,0.0,0.0,0.0,0.0,2.6224871794871794,1.4082095144625764e-07,0.0,0.06167261899538763,,,,,,,,,Elementary flows/Emission to air/unspecified,2ea87f8e-4a8c-478c-b6e1-45c7bd5eaf24,1.4082095144625764e-07,,0.06167261899538763,Elementary flows/Emission to air/high population density,fe24a5d7-47f2-4788-8370-e652359f5163,2.569672109398639e-07,,0.06311657905625387,Elementary flows/Emission to air/low population density,2bf6be8b-c3d4-46fc-b044-7f9e600732b6,2.467469195265141e-08,,0.06022865893452139
air,1-methylnapthalene,_90120,1-methylnapthalene,Elementary flows/Emission to air/unspecified,3bd35e85-1945-4586-a14f-d2118bcd96c8,0.0,0.0,0.0,0.0,0.0,3.055846153846153,,,0.4077085701563645,,,0.0,0.0,0.0,0.0,0.0,3.055846153846153,0.0,0.0,0.4077085701563645,,,,,,,,,Elementary flows/Emission to air/unspecified,3bd35e85-1945-4586-a14f-d2118bcd96c8,,,0.4077085701563645,Elementary flows/Emission to air/unspecified,3bd35e85-1945-4586-a14f-d2118bcd96c8,,,0.4932339456261149,Elementary flows/Emission to air/unspecified,3bd35e85-1945-4586-a14f-d2118bcd96c8,,,0.32218319468661416
air,"2,2,4-trimethylpentane",_540841,"2,2,4-trimethylpentane",Elementary flows/Emission to air/unspecified,08a91e70-3ddc-11dd-994b-0050c2490048,0.0,0.0,0.0,0.0,0.0,1.2608820512820513,,,,,,0.0,0.0,0.0,0.0,0.0,1.2608820512820513,0.0,0.0,0.0,,,,,,,,,Elementary flows/Emission to air/unspecified,08a91e70-3ddc-11dd-994b-0050c2490048,,,,Elementary flows/Emission to air/unspecified,08a91e70-3ddc-11dd-994b-0050c2490048,,,,Elementary flows/Emission to air/unspecified,08a91e70-3ddc-11dd-994b-0050c2490048,,,
air,"2,4,5-trichlorophenol",_95954,"2,4,5-Trichlorophenol",Elementary flows/Emission to air/unspecified,d2720985-bec6-42c6-9bfc-02e7317a62ad,0.0,0.0,0.0,0.0,0.0,0.0,,3.3700639490092734e-07,1709.40795273822,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3700639490092734e-07,1709.40795273822,,,,,,,,,Elementary flows/Emission to air/unspecified,d2720985-bec6-42c6-9bfc-02e7317a62ad,,3.3700639490092734e-07,1709.40795273822,Elementary flows/Emission to air/high population density,f06fc533-41f0-4935-b0e1-e85d9e17da02,,3.6742965670924903e-07,1867.3268287567726,Elementary flows/Emission to air/low population density,9e6711d1-2a8d-442e-b974-f3880af2e5da,,3.0658313309260565e-07,1551.4890767196673
air,"2,4,6-trichlorophenol",_88062,"2,4,6-Trichlorophenol",Elementary flows/Emission to air/unspecified,778812d3-88a8-4799-bc78-29bdefc3b2ab,0.0,0.0,0.0,0.0,0.0,0.0,4.356789524316447e-07,,1069.254146729715,,,0.0,0.0,0.0,0.0,0.0,0.0,4.356789524316447e-07,0.0,1069.254146729715,,,,,,,,,Elementary flows/Emission to air/unspecified,778812d3-88a8-4799-bc78-29bdefc3b2ab,4.356789524316447e-07,,1069.254146729715,Elementary flows/Emission to air/high population density,dd96d5be-f32b-4026-90ae-e466bbf76810,4.6735867816779166e-07,,1108.8046063596603,Elementary flows/Emission to air/low population density,1a938cdc-0e7a-4e5e-bae2-8b14d6402a5a,4.039992266954977e-07,,1029.7036870997697
air,"2,4-dinitrophenol",_51285,"2,4-DINITROPHENOL",Elementary flows/Emission to air/unspecified,f755f37e-df0d-4c3b-9bb9-1c6f60d8cd91,0.0,0.0,0.0,0.0,0.0,0.0,,2.6105830105381895e-06,233.97142257260592,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6105830105381895e-06,233.97142257260592,,,,,,,,,Elementary flows/Emission to air/unspecified,f755f37e-df0d-4c3b-9bb9-1c6f60d8cd91,,2.6105830105381895e-06,233.97142257260592,Elementary flows/Emission to air/high population density,eb9668a3-6c5c-45f2-b6cb-0d3b52836a5d,,3.3200597888754856e-06,257.32454852335303,Elementary flows/Emission to air/low population density,7829f75c-c6c0-4891-ae7c-66c9f6e6cacd,,1.901106232200893e-06,210.6182966218588
air,2-methylnaphthalene,_91576,"Naphthalene, 2-methyl-",Elementary flows/Emission to air/unspecified,b8da6b4d-787d-460e-a7fe-afa09d73e6bd,0.0,0.0,0.0,0.0,0.0,3.055846153846153,,1.7968263130815545e-07,1.0898279297120923,,,0.0,0.0,0.0,0.0,0.0,3.055846153846153,0.0,1.7968263130815545e-07,1.0898279297120923,,,,,,,,,Elementary flows/Emission to air/unspecified,b8da6b4d-787d-460e-a7fe-afa09d73e6bd,,1.7968263130815545e-07,1.0898279297120923,Elementary flows/Emission to air/high population density,330483f3-4335-4076-9fb5-17cc9d19ead8,,3.508033827674468e-07,1.384666015239798,Elementary flows/Emission to air/low population density,48acc943-9ba6-467e-8f16-f9a8f553d5bd,,8.561879848864066e-09,0.7949898441843865
air,2-nitropropane,_79469,2-NITROPROPANE,Elementary flows/Emission to air/unspecified,73756176-bd17-4787-bd04-934a3daa32e4,0.0,0.0,0.0,0.0,0.0,0.10983025641025641,,9.68519829107411e-07,0.4133764542061835,,,0.0,0.0,0.0,0.0,0.0,0.10983025641025641,0.0,9.68519829107411e-07,0.4133764542061835,,,,,,,,,Elementary flows/Emission to air/unspecified,73756176-bd17-4787-bd04-934a3daa32e4,,9.68519829107411e-07,0.4133764542061835,Elementary flows/Emission to air/high population density,b89c78f2-b705-406c-ac93-d04593d53be5,,1.4752627218329638e-06,0.4138566566375573,Elementary flows/Emission to air/low population density,21d56290-61e0-434f-9e4a-411da9814d1c,,4.617769363818582e-07,0.4128962517748097
air,"3,3'-dichlorobenzidine",_91941,"3,3-Dichlorobenzidine",Elementary flows/Emission to air/unspecified,b2c82b99-f9f4-49df-bbd8-b3fd19ce39ae,0.0,0.0,0.0,0.0,0.0,0.0,6.3125680036282e-06,,162.43667165687717,,,0.0,0.0,0.0,0.0,0.0,0.0,6.3125680036282e-06,0.0,162.43667165687717,,,,,,,,,Elementary flows/Emission to air/unspecified,b2c82b99-f9f4-49df-bbd8-b3fd19ce39ae,6.3125680036282e-06,,162.43667165687717,Elementary flows/Emission to air/high population density,1c7c6578-41a5-4399-884f-be8d315fe817,8.671709303197281e-06,,250.4613528720512,Elementary flows/Emission to air/low population density,1e5f10f7-e5ad-4cbb-aff3-409b25b89c9d,3.953426704059118e-06,,74.41199044170314
air,"3,3'-dimethylbenzidine",_119937,"3,3'-dimethylbenzidine",Elementary flows/Emission to air/unspecified,e6504ce3-e6b5-49b5-8394-b0faa1583901,0.0,0.0,0.0,0.0,0.0,0.0,,,120.61446590553473,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.61446590553473,,,,,,,,,Elementary flows/Emission to air/unspecified,e6504ce3-e6b5-49b5-8394-b0faa1583901,,,120.61446590553473,Elementary flows/Emission to air/high population density,c3e1a770-9aa2-434c-82b3-83ebbead8318,,,203.12379308162775,Elementary flows/Emission to air/low population density,236904e3-d5de-4061-b0dd-098712e4a8d5,,,38.10513872944171
air,3-methylcholanthrene,_56495,3-methylcholanthrene,Elementary flows/Emission to air/unspecified,25c798f6-2ece-43e5-888e-1a7d947dd8bd,0.0,0.0,0.0,0.0,0.0,0.0,3.7170988385722224e-05,,63308.955093881195,,,0.0,0.0,0.0,0.0,0.0,0.0,3.7170988385722224e-05,0.0,63308.955093881195,,,,,,,,,Elementary flows/Emission to air/unspecified,25c798f6-2ece-43e5-888e-1a7d947dd8bd,3.7170988385722224e-05,,63308.955093881195,Elementary flows/Emission to air/unspecified,25c798f6-2ece-43e5-888e-1a7d947dd8bd,4.824382142629302e-05,,112561.78200664437,Elementary flows/Emission to air/unspecified,25c798f6-2ece-43e5-888e-1a7d947dd8bd,2.6098155345151435e-05,,14056.12818111802
air,"4,4'-methylenedianiline",_101779,"4,4'-Methylenebisbenzeneamine",Elementary flows/Emission to air/unspecified,170ceeae-e124-48e8-b162-ac3d507a274f,0.0,0.0,0.0,0.0,0.0,0.0,,,16.518955650667763,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.518955650667763,,,,,,,,,Elementary flows/Emission to air/unspecified,170ceeae-e124-48e8-b162-ac3d507a274f,,,16.518955650667763,Elementary flows/Emission to air/high population density,8ad6ec17-5cfd-4982-8e87-8d72d09cef0b,,,27.565860726299174,Elementary flows/Emission to air/low population density,a5e1de0f-59e6-4a2a-b4f9-3232061a6713,,,5.472050575036351
